application_id,months_ago,utilization_pct
113384,11,0.02
113384,10,5.56
113384,9,17.19
113384,8,24.15
113384,7,0.0
113384,6,15.25
113384,5,8.48
113384,4,16.32
113384,3,0.0
113384,2,0.0
113384,1,5.17
101374,12,3.65
101374,11,13.69
101374,10,23.48
101374,9,24.01
101374,8,21.77
101374,7,11.6
101374,6,15.72
101374,5,15.6
101374,4,0.0
101374,3,0.0
101374,2,0.0
101374,1,0.0
102348,12,47.46
102348,11,44.49
102348,10,42.04
102348,9,51.9
102348,8,42.64
102348,7,47.93
102348,6,41.27
102348,5,41.56
102348,4,40.79
102348,3,35.33
102348,2,42.21
102348,1,66.93
111115,12,46.69
111115,11,75.71
111115,10,34.45
111115,9,62.15
111115,8,68.22
111115,7,57.24
111115,6,51.04
111115,5,48.08
111115,4,61.77
111115,3,38.82
111115,2,42.83
111115,1,62.09
103435,12,6.44
103435,11,5.65
103435,10,16.62
103435,9,7.78
103435,8,12.59
103435,7,0.0
103435,6,7.38
103435,5,28.37
103435,4,10.54
103435,3,4.48
103435,2,18.75
103435,1,8.68
101409,12,50.33
101409,11,52.65
101409,10,59.65
101409,9,42.51
101409,8,46.85
101409,7,46.27
101409,6,46.61
101409,5,60.63
101409,4,81.46
101409,3,51.26
101409,2,44.41
101409,1,71.54
106317,12,56.65
106317,11,53.46
106317,10,56.5
106317,9,47.65
106317,8,53.19
106317,7,52.52
106317,6,63.63
106317,5,29.29
106317,4,44.08
106317,3,51.75
106317,2,50.32
106317,1,49.44
104843,12,6.25
104843,11,22.48
104843,10,1.46
104843,9,12.68
104843,8,13.28
104843,7,18.95
104843,6,19.38
104843,5,15.87
104843,4,14.46
104843,3,36.43
104843,2,2.35
104843,1,5.68
114115,12,36.13
114115,11,55.65
114115,10,40.64
114115,9,32.76
114115,8,35.15
114115,7,49.65
114115,6,27.21
114115,5,48.11
114115,4,42.23
114115,3,29.03
114115,2,59.71
114115,1,45.73
105180,12,53.35
105180,11,49.96
105180,10,57.3
105180,9,52.3
105180,8,56.28
105180,7,51.46
105180,6,31.06
105180,5,38.74
105180,4,44.29
105180,3,41.79
105180,2,47.99
105180,1,42.7
100945,12,38.43
100945,11,20.62
100945,10,7.53
100945,9,0.2
100945,8,29.1
100945,7,0.0
100945,6,7.07
100945,5,0.48
100945,4,8.45
100945,3,17.59
100945,2,11.46
100945,1,18.15
108197,12,34.98
108197,11,63.44
108197,10,74.93
108197,9,50.43
108197,8,47.82
108197,7,56.35
108197,6,83.35
108197,5,63.82
108197,4,45.72
108197,3,70.81
108197,2,70.35
108197,1,54.35
105274,12,27.11
105274,11,29.35
105274,10,11.87
105274,9,14.18
105274,8,15.88
105274,7,35.06
105274,6,35.51
105274,5,29.37
105274,4,29.73
105274,3,28.0
105274,2,27.83
105274,1,36.38
102233,12,29.35
102233,11,31.52
102233,10,36.09
102233,9,39.19
102233,8,44.8
102233,7,26.34
102233,6,28.15
102233,5,30.79
102233,4,25.37
102233,3,23.03
102233,2,30.09
102233,1,16.15
111306,12,44.4
111306,11,41.95
111306,10,60.25
111306,9,45.29
111306,8,38.29
111306,7,32.48
111306,6,58.84
111306,5,52.58
111306,4,35.18
111306,3,55.17
111306,2,56.14
111306,1,51.78
111458,12,22.07
111458,11,41.22
111458,10,37.04
111458,9,42.36
111458,8,43.64
111458,7,43.02
111458,6,42.84
111458,5,22.37
111458,4,28.38
111458,3,41.52
111458,2,29.13
111458,1,35.64
108163,12,26.91
108163,11,23.34
108163,10,32.83
108163,9,24.25
108163,8,29.9
108163,7,29.92
108163,6,23.84
108163,5,31.63
108163,4,38.46
108163,3,37.35
108163,2,26.38
108163,1,44.34
108498,12,42.84
108498,11,28.09
108498,10,11.15
108498,9,15.63
108498,8,19.62
108498,7,17.47
108498,6,26.41
108498,5,2.38
108498,4,18.44
108498,3,36.26
108498,2,23.32
108498,1,30.54
110223,12,30.44
110223,11,32.15
110223,10,38.69
110223,9,39.0
110223,8,36.48
110223,7,41.08
110223,6,5.99
110223,5,29.24
110223,4,44.09
110223,3,28.84
110223,2,24.34
110223,1,26.49
109822,12,33.52
109822,11,13.49
109822,10,31.21
109822,9,22.52
109822,8,18.29
109822,7,15.4
109822,6,16.79
109822,5,25.56
109822,4,24.87
109822,3,25.92
109822,2,7.79
109822,1,2.98
100356,12,40.52
100356,11,37.91
100356,10,37.76
100356,9,45.8
100356,8,38.88
100356,7,41.3
100356,6,7.62
100356,5,28.16
100356,4,43.16
100356,3,24.13
100356,2,28.34
100356,1,25.25
113056,12,57.28
113056,11,36.63
113056,10,72.12
113056,9,66.22
113056,8,60.12
113056,7,45.87
113056,6,54.17
113056,5,42.92
113056,4,54.64
113056,3,39.87
113056,2,60.71
113056,1,50.11
109137,12,9.14
109137,11,0.0
109137,10,2.02
109137,9,27.02
109137,8,0.0
109137,7,18.76
109137,6,12.3
109137,5,2.92
109137,4,13.68
109137,3,13.2
109137,2,7.63
109137,1,0.0
112644,12,40.09
112644,11,32.4
112644,10,34.72
112644,9,51.28
112644,8,35.84
112644,7,48.99
112644,6,44.23
112644,5,40.03
112644,4,32.43
112644,3,50.94
112644,2,26.48
112644,1,34.93
104105,12,76.7
104105,11,35.08
104105,10,71.52
104105,9,40.88
104105,8,48.33
104105,7,81.52
104105,6,36.75
104105,5,40.45
104105,4,36.75
104105,3,47.74
104105,2,52.65
104105,1,45.65
106007,12,47.61
106007,11,65.35
106007,10,69.1
106007,9,54.85
106007,8,47.58
106007,7,58.37
106007,6,61.08
106007,5,58.53
106007,4,60.19
106007,3,62.6
106007,2,45.78
106007,1,56.79
103217,12,43.27
103217,11,38.36
103217,10,5.49
103217,9,22.87
103217,8,53.56
103217,7,53.93
103217,6,33.92
103217,5,34.82
103217,4,49.99
103217,3,37.26
103217,2,40.16
103217,1,37.72
100534,12,26.37
100534,11,18.13
100534,10,36.29
100534,9,0.0
100534,8,27.26
100534,7,33.34
100534,6,34.29
100534,5,20.19
100534,4,25.12
100534,3,25.73
100534,2,25.95
100534,1,27.6
114937,12,56.36
114937,11,47.66
114937,10,41.6
114937,9,52.26
114937,8,59.05
114937,7,37.31
114937,6,49.47
114937,5,40.11
114937,4,48.37
114937,3,64.92
114937,2,40.27
114937,1,48.12
101695,12,32.12
101695,11,40.21
101695,10,42.56
101695,9,21.42
101695,8,33.34
101695,7,17.48
101695,6,26.88
101695,5,5.06
101695,4,21.84
101695,3,34.45
101695,2,11.33
101695,1,4.18
107209,12,21.39
107209,11,1.92
107209,10,10.2
107209,9,7.99
107209,8,30.12
107209,7,0.0
107209,6,6.62
107209,5,1.65
107209,4,13.26
107209,3,12.35
107209,2,15.61
107209,1,0.0
110012,12,54.41
110012,11,36.47
110012,10,55.06
110012,9,34.09
110012,8,44.95
110012,7,50.78
110012,6,42.05
110012,5,61.92
110012,4,48.37
110012,3,48.99
110012,2,40.82
110012,1,47.11
106371,12,34.15
106371,11,35.99
106371,10,42.54
106371,9,57.44
106371,8,51.1
106371,7,61.86
106371,6,38.16
106371,5,50.1
106371,4,44.94
106371,3,22.8
106371,2,47.49
106371,1,58.2
100550,12,19.9
100550,11,15.62
100550,10,32.78
100550,9,24.13
100550,8,27.35
100550,7,9.95
100550,6,30.16
100550,5,2.4
100550,4,27.25
100550,3,4.36
100550,2,26.55
100550,1,24.74
107056,12,38.85
107056,11,35.64
107056,10,51.73
107056,9,35.08
107056,8,45.55
107056,7,47.09
107056,6,36.92
107056,5,38.34
107056,4,41.28
107056,3,30.1
107056,2,33.25
107056,1,31.42
103882,12,6.1
103882,11,3.99
103882,10,11.27
103882,9,0.0
103882,8,0.61
103882,7,17.04
103882,6,1.86
103882,5,9.56
103882,4,24.5
103882,3,0.0
103882,2,7.0
103882,1,3.74
101097,12,16.08
101097,11,0.0
101097,10,6.64
101097,9,15.72
101097,8,3.35
101097,7,6.27
101097,6,14.13
101097,5,8.78
101097,4,16.96
101097,3,12.82
101097,2,22.38
101097,1,0.0
100897,12,58.97
100897,11,46.79
100897,10,54.72
100897,9,73.46
100897,8,45.92
100897,7,44.03
100897,6,54.56
100897,5,57.13
100897,4,61.51
100897,3,33.53
100897,2,54.55
100897,1,40.44
111815,12,33.71
111815,11,21.31
111815,10,7.34
111815,9,20.49
111815,8,20.24
111815,7,39.15
111815,6,0.0
111815,5,12.5
111815,4,13.11
111815,3,20.51
111815,2,0.0
111815,1,0.0
105430,12,12.53
105430,11,44.49
105430,10,27.26
105430,9,18.43
105430,8,31.2
105430,7,14.8
105430,6,28.33
105430,5,10.72
105430,4,31.8
105430,3,21.97
105430,2,23.25
105430,1,19.56
100098,12,12.71
100098,11,10.26
100098,10,0.0
100098,9,0.0
100098,8,0.0
100098,7,9.36
100098,6,6.72
100098,5,21.49
100098,4,6.11
100098,3,7.24
100098,2,0.0
100098,1,11.78
114539,12,32.21
114539,11,27.51
114539,10,17.48
114539,9,19.53
114539,8,19.69
114539,7,5.67
114539,6,37.67
114539,5,21.75
114539,4,12.5
114539,3,5.94
114539,2,25.59
114539,1,19.85
110633,12,16.33
110633,11,33.73
110633,10,20.74
110633,9,24.32
110633,8,19.8
110633,7,5.0
110633,6,8.27
110633,5,13.7
110633,4,25.82
110633,3,30.84
110633,2,11.39
110633,1,32.69
106634,12,20.39
106634,11,10.83
106634,10,23.73
106634,9,18.53
106634,8,19.5
106634,7,23.1
106634,6,4.91
106634,5,0.0
106634,4,7.32
106634,3,10.85
106634,2,12.5
106634,1,0.0
111393,12,44.4
111393,11,39.42
111393,10,50.39
111393,9,21.75
111393,8,38.77
111393,7,23.23
111393,6,37.64
111393,5,40.0
111393,4,50.14
111393,3,36.27
111393,2,33.39
111393,1,44.61
107404,12,58.82
107404,11,53.64
107404,10,34.52
107404,9,46.71
107404,8,62.93
107404,7,37.27
107404,6,32.08
107404,5,50.61
107404,4,42.69
107404,3,28.62
107404,2,66.7
107404,1,55.56
104509,12,33.89
104509,11,50.7
104509,10,50.41
104509,9,59.13
104509,8,51.74
104509,7,38.62
104509,6,38.74
104509,5,43.54
104509,4,50.84
104509,3,34.03
104509,2,55.91
104509,1,42.31
114563,12,24.17
114563,11,30.97
114563,10,37.52
114563,9,17.78
114563,8,33.9
114563,7,18.76
114563,6,11.51
114563,5,19.46
114563,4,16.87
114563,3,28.04
114563,2,9.79
114563,1,19.7
101952,12,22.24
101952,11,11.99
101952,10,7.68
101952,9,30.58
101952,8,26.38
101952,7,19.99
101952,6,14.64
101952,5,12.84
101952,4,18.7
101952,3,2.85
101952,2,21.52
101952,1,0.21
107665,12,52.08
107665,11,46.29
107665,10,41.21
107665,9,21.66
107665,8,45.45
107665,7,22.84
107665,6,35.34
107665,5,32.65
107665,4,32.98
107665,3,31.99
107665,2,13.95
107665,1,35.54
100721,12,12.03
100721,11,24.19
100721,10,18.89
100721,9,22.57
100721,8,20.33
100721,7,21.78
100721,6,26.64
100721,5,19.76
100721,4,31.57
100721,3,19.35
100721,2,3.05
100721,1,0.0
100135,12,40.87
100135,11,30.3
100135,10,32.94
100135,9,25.04
100135,8,27.24
100135,7,38.74
100135,6,17.42
100135,5,15.2
100135,4,32.72
100135,3,28.34
100135,2,26.19
100135,1,13.34
111034,12,14.2
111034,11,35.15
111034,10,32.07
111034,9,9.41
111034,8,32.26
111034,7,17.4
111034,6,21.54
111034,5,30.41
111034,4,36.01
111034,3,9.62
111034,2,22.54
111034,1,14.09
112594,12,17.64
112594,11,25.97
112594,10,11.57
112594,9,12.56
112594,8,15.59
112594,7,17.14
112594,6,15.29
112594,5,28.38
112594,4,0.4
112594,3,16.96
112594,2,20.62
112594,1,15.29
102825,12,32.39
102825,11,33.47
102825,10,40.33
102825,9,20.37
102825,8,31.35
102825,7,25.68
102825,6,45.97
102825,5,26.92
102825,4,13.66
102825,3,30.37
102825,2,32.58
102825,1,25.9
106901,12,45.8
106901,11,52.56
106901,10,47.96
106901,9,41.62
106901,8,33.68
106901,7,49.47
106901,6,38.8
106901,5,34.71
106901,4,31.47
106901,3,48.48
106901,2,42.22
106901,1,27.24
113867,12,46.2
113867,11,40.57
113867,10,51.62
113867,9,49.4
113867,8,50.35
113867,7,47.65
113867,6,43.34
113867,5,54.87
113867,4,48.13
113867,3,54.3
113867,2,69.68
113867,1,37.09
114403,12,42.79
114403,11,44.46
114403,10,28.15
114403,9,25.6
114403,8,45.26
114403,7,44.45
114403,6,22.17
114403,5,58.7
114403,4,44.29
114403,3,39.06
114403,2,27.45
114403,1,30.88
101759,12,51.46
101759,11,49.15
101759,10,39.52
101759,9,51.95
101759,8,35.46
101759,7,51.48
101759,6,44.54
101759,5,44.16
101759,4,31.19
101759,3,46.64
101759,2,42.3
101759,1,28.94
113510,12,59.44
113510,11,68.46
113510,10,62.7
113510,9,59.26
113510,8,65.29
113510,7,44.28
113510,6,42.74
113510,5,61.24
113510,4,34.88
113510,3,58.93
113510,2,54.38
113510,1,50.7
106592,12,78.61
106592,11,47.11
106592,10,61.06
106592,9,48.58
106592,8,37.24
106592,7,43.31
106592,6,54.58
106592,5,62.14
106592,4,59.63
106592,3,45.89
106592,2,40.15
106592,1,56.39
109112,12,45.15
109112,11,49.75
109112,10,33.5
109112,9,46.77
109112,8,36.51
109112,7,37.33
109112,6,48.45
109112,5,56.9
109112,4,38.57
109112,3,46.67
109112,2,30.78
109112,1,51.69
110631,12,50.05
110631,11,41.22
110631,10,55.47
110631,9,33.89
110631,8,26.98
110631,7,74.09
110631,6,44.48
110631,5,44.87
110631,4,51.79
110631,3,30.68
110631,2,53.88
110631,1,39.0
108481,12,5.61
108481,11,8.82
108481,10,6.04
108481,9,44.84
108481,8,4.71
108481,7,7.87
108481,6,7.17
108481,5,18.98
108481,4,18.54
108481,3,24.65
108481,2,23.85
108481,1,15.13
106695,12,12.17
106695,11,4.3
106695,10,9.6
106695,9,14.98
106695,8,26.74
106695,7,15.61
106695,6,21.84
106695,5,12.78
106695,4,35.21
106695,3,34.32
106695,2,10.25
106695,1,9.66
104400,12,36.33
104400,11,39.63
104400,10,38.92
104400,9,36.16
104400,8,17.87
104400,7,32.59
104400,6,27.0
104400,5,36.79
104400,4,46.75
104400,3,13.36
104400,2,21.03
104400,1,23.08
107651,12,18.11
107651,11,24.49
107651,10,41.0
107651,9,43.91
107651,8,0.3
107651,7,2.82
107651,6,4.72
107651,5,21.21
107651,4,8.45
107651,3,12.82
107651,2,20.59
107651,1,3.22
113055,12,37.45
113055,11,47.45
113055,10,45.05
113055,9,26.7
113055,8,33.94
113055,7,52.44
113055,6,25.24
113055,5,34.88
113055,4,47.41
113055,3,33.81
113055,2,46.81
113055,1,33.88
105615,12,54.77
105615,11,44.06
105615,10,61.75
105615,9,59.55
105615,8,55.23
105615,7,50.47
105615,6,48.18
105615,5,74.89
105615,4,47.16
105615,3,60.61
105615,2,47.33
105615,1,49.83
110038,12,57.72
110038,11,52.23
110038,10,28.95
110038,9,38.43
110038,8,53.61
110038,7,51.5
110038,6,37.68
110038,5,62.43
110038,4,24.4
110038,3,10.24
110038,2,61.53
110038,1,44.95
102623,12,29.09
102623,11,31.93
102623,10,34.63
102623,9,32.56
102623,8,37.83
102623,7,13.73
102623,6,29.72
102623,5,34.7
102623,4,33.64
102623,3,19.81
102623,2,41.7
102623,1,24.4
101415,12,49.14
101415,11,53.61
101415,10,43.96
101415,9,65.6
101415,8,59.27
101415,7,53.16
101415,6,47.26
101415,5,39.51
101415,4,47.01
101415,3,45.57
101415,2,59.92
101415,1,59.62
110625,12,29.6
110625,11,27.82
110625,10,23.95
110625,9,39.73
110625,8,21.02
110625,7,42.12
110625,6,32.19
110625,5,16.97
110625,4,4.14
110625,3,29.43
110625,2,34.93
110625,1,44.31
112665,12,45.17
112665,11,43.67
112665,10,53.62
112665,9,70.35
112665,8,50.47
112665,7,69.62
112665,6,68.25
112665,5,37.18
112665,4,44.55
112665,3,33.14
112665,2,63.59
112665,1,41.56
100820,12,15.78
100820,11,30.73
100820,10,17.77
100820,9,25.4
100820,8,10.52
100820,7,14.3
100820,6,9.17
100820,5,30.54
100820,4,9.97
100820,3,8.74
100820,2,24.68
100820,1,0.0
103918,12,19.09
103918,11,21.86
103918,10,27.43
103918,9,19.0
103918,8,20.14
103918,7,28.77
103918,6,19.43
103918,5,15.97
103918,4,23.53
103918,3,16.56
103918,2,5.11
103918,1,31.26
112858,12,44.47
112858,11,42.82
112858,10,45.44
112858,9,47.29
112858,8,39.7
112858,7,57.09
112858,6,20.39
112858,5,31.11
112858,4,41.64
112858,3,36.28
112858,2,38.72
112858,1,28.69
113525,12,39.64
113525,11,25.41
113525,10,36.62
113525,9,30.04
113525,8,17.54
113525,7,12.23
113525,6,37.05
113525,5,13.61
113525,4,13.6
113525,3,21.01
113525,2,10.44
113525,1,25.26
105682,12,52.63
105682,11,68.67
105682,10,36.07
105682,9,54.11
105682,8,72.89
105682,7,53.93
105682,6,35.11
105682,5,57.68
105682,4,43.14
105682,3,58.02
105682,2,56.38
105682,1,47.62
112503,12,55.29
112503,11,58.62
112503,10,48.04
112503,9,45.39
112503,8,49.23
112503,7,49.13
112503,6,39.05
112503,5,31.77
112503,4,57.9
112503,3,31.81
112503,2,44.17
112503,1,42.0
100269,12,22.3
100269,11,14.66
100269,10,2.7
100269,9,6.42
100269,8,19.56
100269,7,13.49
100269,6,15.84
100269,5,27.67
100269,4,23.82
100269,3,21.39
100269,2,0.0
100269,1,13.47
106949,12,46.02
106949,11,49.75
106949,10,60.42
106949,9,46.51
106949,8,59.95
106949,7,53.73
106949,6,37.84
106949,5,46.13
106949,4,43.01
106949,3,32.51
106949,2,37.88
106949,1,45.29
108027,12,23.92
108027,11,6.42
108027,10,7.7
108027,9,0.0
108027,8,0.58
108027,7,17.03
108027,6,0.0
108027,5,0.0
108027,4,18.55
108027,3,5.15
108027,2,0.0
108027,1,12.66
114771,12,54.8
114771,11,49.99
114771,10,76.61
114771,9,56.41
114771,8,57.61
114771,7,47.2
114771,6,55.04
114771,5,49.55
114771,4,66.08
114771,3,47.55
114771,2,59.31
114771,1,62.71
111176,12,37.15
111176,11,17.36
111176,10,44.27
111176,9,31.19
111176,8,37.41
111176,7,37.4
111176,6,24.62
111176,5,27.46
111176,4,20.48
111176,3,40.07
111176,2,8.61
111176,1,50.9
101164,12,16.9
101164,11,5.48
101164,10,14.55
101164,9,21.33
101164,8,25.44
101164,7,12.99
101164,6,6.2
101164,5,35.3
101164,4,24.09
101164,3,18.43
101164,2,19.01
101164,1,33.77
107174,12,11.58
107174,11,15.71
107174,10,28.74
107174,9,1.82
107174,8,20.9
107174,7,0.91
107174,6,5.82
107174,5,8.33
107174,4,19.1
107174,3,8.61
107174,2,9.89
107174,1,26.19
111473,12,33.49
111473,11,20.99
111473,10,30.11
111473,9,53.87
111473,8,49.78
111473,7,34.79
111473,6,24.59
111473,5,19.03
111473,4,23.6
111473,3,25.91
111473,2,45.02
111473,1,31.97
105833,12,43.13
105833,11,54.23
105833,10,33.05
105833,9,47.91
105833,8,18.76
105833,7,42.88
105833,6,47.12
105833,5,31.98
105833,4,49.88
105833,3,36.96
105833,2,46.07
105833,1,24.92
103075,12,38.57
103075,11,38.59
103075,10,43.66
103075,9,58.23
103075,8,46.66
103075,7,42.19
103075,6,36.16
103075,5,58.09
103075,4,32.2
103075,3,33.84
103075,2,51.14
103075,1,27.9
108910,12,24.46
108910,11,0.0
108910,10,10.63
108910,9,14.93
108910,8,4.02
108910,7,13.89
108910,6,8.71
108910,5,17.29
108910,4,17.32
108910,3,21.58
108910,2,13.85
108910,1,12.24
103368,12,41.07
103368,11,42.07
103368,10,38.71
103368,9,36.95
103368,8,38.04
103368,7,60.09
103368,6,49.11
103368,5,39.48
103368,4,38.78
103368,3,35.24
103368,2,49.02
103368,1,47.36
104481,12,65.77
104481,11,57.87
104481,10,49.72
104481,9,50.11
104481,8,49.87
104481,7,34.67
104481,6,37.53
104481,5,29.55
104481,4,53.37
104481,3,49.69
104481,2,38.23
104481,1,50.79
110500,12,38.95
110500,11,34.76
110500,10,35.58
110500,9,44.09
110500,8,48.13
110500,7,42.71
110500,6,48.34
110500,5,25.91
110500,4,36.16
110500,3,34.37
110500,2,22.04
110500,1,32.48
112970,12,55.22
112970,11,51.61
112970,10,67.09
112970,9,57.97
112970,8,51.04
112970,7,54.49
112970,6,64.22
112970,5,40.12
112970,4,55.91
112970,3,59.37
112970,2,54.38
112970,1,55.1
109414,12,15.43
109414,11,14.16
109414,10,21.82
109414,9,21.98
109414,8,5.32
109414,7,13.22
109414,6,12.69
109414,5,5.48
109414,4,13.29
109414,3,0.0
109414,2,7.56
109414,1,36.64
107427,12,32.85
107427,11,40.82
107427,10,48.77
107427,9,54.42
107427,8,69.24
107427,7,44.43
107427,6,36.23
107427,5,46.58
107427,4,58.44
107427,3,26.53
107427,2,62.48
107427,1,47.18
106921,12,51.52
106921,11,24.13
106921,10,16.33
106921,9,13.34
106921,8,27.07
106921,7,25.89
106921,6,0.0
106921,5,25.22
106921,4,22.82
106921,3,31.18
106921,2,16.14
106921,1,29.23
101282,12,23.61
101282,11,41.8
101282,10,15.61
101282,9,22.43
101282,8,42.48
101282,7,21.32
101282,6,25.8
101282,5,31.65
101282,4,0.57
101282,3,15.8
101282,2,10.96
101282,1,31.76
102757,12,29.72
102757,11,34.69
102757,10,29.33
102757,9,40.74
102757,8,35.49
102757,7,47.43
102757,6,38.3
102757,5,31.29
102757,4,27.33
102757,3,16.38
102757,2,32.85
102757,1,36.89
102815,12,64.24
102815,11,47.89
102815,10,66.17
102815,9,54.41
102815,8,60.83
102815,7,40.81
102815,6,56.62
102815,5,57.0
102815,4,39.87
102815,3,61.69
102815,2,46.68
102815,1,68.49
112873,12,13.9
112873,11,24.57
112873,10,13.86
112873,9,20.01
112873,8,25.65
112873,7,35.78
112873,6,25.94
112873,5,12.5
112873,4,14.2
112873,3,11.84
112873,2,34.65
112873,1,9.4
104818,12,32.73
104818,11,16.16
104818,10,15.01
104818,9,0.55
104818,8,24.29
104818,7,14.83
104818,6,19.86
104818,5,6.9
104818,4,0.0
104818,3,8.97
104818,2,34.25
104818,1,10.85
100246,12,49.63
100246,11,51.08
100246,10,36.11
100246,9,30.43
100246,8,35.37
100246,7,28.37
100246,6,20.42
100246,5,24.23
100246,4,38.78
100246,3,29.28
100246,2,23.23
100246,1,31.61
103647,12,45.97
103647,11,61.46
103647,10,34.89
103647,9,56.21
103647,8,46.72
103647,7,32.34
103647,6,48.38
103647,5,40.39
103647,4,50.68
103647,3,38.6
103647,2,47.69
103647,1,31.04
109962,12,30.96
109962,11,24.06
109962,10,20.89
109962,9,23.85
109962,8,8.6
109962,7,0.0
109962,6,24.7
109962,5,13.53
109962,4,3.97
109962,3,10.08
109962,2,10.82
109962,1,13.78
103759,12,72.77
103759,11,81.53
103759,10,50.85
103759,9,45.27
103759,8,88.12
103759,7,66.08
103759,6,83.84
103759,5,43.53
103759,4,55.39
103759,3,56.58
103759,2,52.98
103759,1,55.41
100797,12,30.56
100797,11,2.11
100797,10,32.84
100797,9,30.92
100797,8,11.12
100797,7,30.37
100797,6,22.15
100797,5,20.89
100797,4,8.84
100797,3,24.08
100797,2,16.31
100797,1,9.01
114676,12,32.31
114676,11,11.32
114676,10,18.63
114676,9,25.83
114676,8,20.23
114676,7,24.54
114676,6,34.3
114676,5,31.47
114676,4,39.79
114676,3,31.51
114676,2,23.52
114676,1,46.82
100370,12,22.9
100370,11,25.02
100370,10,31.28
100370,9,27.3
100370,8,13.38
100370,7,12.48
100370,6,18.47
100370,5,46.25
100370,4,35.66
100370,3,33.08
100370,2,16.08
100370,1,25.08
102566,12,30.43
102566,11,36.69
102566,10,32.06
102566,9,23.58
102566,8,21.13
102566,7,24.3
102566,6,20.97
102566,5,15.21
102566,4,2.47
102566,3,0.0
102566,2,25.3
102566,1,25.09
100508,12,68.17
100508,11,77.89
100508,10,44.07
100508,9,56.33
100508,8,47.85
100508,7,59.97
100508,6,49.69
100508,5,58.6
100508,4,44.32
100508,3,56.62
100508,2,33.21
100508,1,44.92
111760,12,58.49
111760,11,45.22
111760,10,51.55
111760,9,59.71
111760,8,54.76
111760,7,43.09
111760,6,50.35
111760,5,38.67
111760,4,47.4
111760,3,54.87
111760,2,60.27
111760,1,61.68
110226,12,47.09
110226,11,54.4
110226,10,39.96
110226,9,49.32
110226,8,57.14
110226,7,45.48
110226,6,54.21
110226,5,49.9
110226,4,59.45
110226,3,63.3
110226,2,49.55
110226,1,44.5
111727,12,33.71
111727,11,31.06
111727,10,19.22
111727,9,16.3
111727,8,27.65
111727,7,16.7
111727,6,39.4
111727,5,4.09
111727,4,0.0
111727,3,21.25
111727,2,11.93
111727,1,22.32
107095,12,21.92
107095,11,35.39
107095,10,35.43
107095,9,22.19
107095,8,31.92
107095,7,29.73
107095,6,35.88
107095,5,24.29
107095,4,43.02
107095,3,43.37
107095,2,22.31
107095,1,24.67
112165,12,11.06
112165,11,20.24
112165,10,14.12
112165,9,16.52
112165,8,0.0
112165,7,7.92
112165,6,4.98
112165,5,25.87
112165,4,13.38
112165,3,3.44
112165,2,4.51
112165,1,10.09
110655,12,50.75
110655,11,64.15
110655,10,67.17
110655,9,64.24
110655,8,54.9
110655,7,57.17
110655,6,69.77
110655,5,78.93
110655,4,60.02
110655,3,46.97
110655,2,51.55
110655,1,55.75
114698,12,41.04
114698,11,46.09
114698,10,43.43
114698,9,46.84
114698,8,36.78
114698,7,38.84
114698,6,49.78
114698,5,42.21
114698,4,52.92
114698,3,44.92
114698,2,25.33
114698,1,30.12
106683,12,33.58
106683,11,36.06
106683,10,68.02
106683,9,56.1
106683,8,48.04
106683,7,43.48
106683,6,40.4
106683,5,32.02
106683,4,51.15
106683,3,24.4
106683,2,61.42
106683,1,49.32
104467,12,27.06
104467,11,26.5
104467,10,31.51
104467,9,20.58
104467,8,19.91
104467,7,17.44
104467,6,27.79
104467,5,8.48
104467,4,32.61
104467,3,19.25
104467,2,24.58
104467,1,17.08
106908,12,24.5
106908,11,8.29
106908,10,7.71
106908,9,7.53
106908,8,34.76
106908,7,8.44
106908,6,31.96
106908,5,22.93
106908,4,22.32
106908,3,26.85
106908,2,40.5
106908,1,20.44
105220,12,49.84
105220,11,55.98
105220,10,44.73
105220,9,28.62
105220,8,55.6
105220,7,46.94
105220,6,45.73
105220,5,56.03
105220,4,51.53
105220,3,41.18
105220,2,30.95
105220,1,30.16
102200,12,23.26
102200,11,44.32
102200,10,43.39
102200,9,41.12
102200,8,46.11
102200,7,21.25
102200,6,24.61
102200,5,28.09
102200,4,13.93
102200,3,24.2
102200,2,35.32
102200,1,22.24
112426,12,32.2
112426,11,33.82
112426,10,50.18
112426,9,39.36
112426,8,37.53
112426,7,32.49
112426,6,44.29
112426,5,61.63
112426,4,42.71
112426,3,37.2
112426,2,34.41
112426,1,41.08
104642,12,28.9
104642,11,26.63
104642,10,22.82
104642,9,16.36
104642,8,39.85
104642,7,3.09
104642,6,18.78
104642,5,24.21
104642,4,15.35
104642,3,17.27
104642,2,16.84
104642,1,19.69
112605,12,21.15
112605,11,8.8
112605,10,5.57
112605,9,9.3
112605,8,11.42
112605,7,14.77
112605,6,16.36
112605,5,0.0
112605,4,19.33
112605,3,0.72
112605,2,25.18
112605,1,9.69
101945,12,35.38
101945,11,63.06
101945,10,40.52
101945,9,27.93
101945,8,49.28
101945,7,47.88
101945,6,38.99
101945,5,34.37
101945,4,48.66
101945,3,32.83
101945,2,55.5
101945,1,45.48
100587,12,65.67
100587,11,36.5
100587,10,34.74
100587,9,44.92
100587,8,37.8
100587,7,46.71
100587,6,62.83
100587,5,65.95
100587,4,42.82
100587,3,56.43
100587,2,46.08
100587,1,52.62
107680,12,2.89
107680,11,30.28
107680,10,22.14
107680,9,29.04
107680,8,24.36
107680,7,35.88
